field_id,form_id,form_number,field_category,field_name,normalized_name,data_type,field_type,required,validation_rules,language,context,document_source
AUTH_CNTR_a54f56_contractor_signature,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,contractor_authorization,Contractor signature Full name (please print) Date,contractor_signature,signature,Signature,False,signature_required,es,Firma del contratista Nombre completo (en letra de molde) Fecha Contractor signature Full name (please print) Date Empresa del contratist a N.° de O,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
AUTH_CUST_a0f68a_customer_signature,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,customer_authorization,Customer Name and Signature,customer_signature,signature,Signature,False,signature_required,es,"No use este formulario para obras terminadas después del 31 de diciembre de 2023 . Nombre y firma del cliente Customer Name and Signature Con su firma, el cliente acepta los términos y condicion","037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
AUTH_CUST_a0f68a_customer_signature,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,customer_authorization,Customer signature Full name Date,customer_signature,signature,Signature,False,signature_required,es,Firma del cliente Nombre completo (escriba en letra de molde y use el mismo nombre que figura en la factura) Fecha Customer signature Full name Date Correo ele,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
MISC_b8ec2f_códigos_de_seguridad,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,other,CÓDIGOS DE SEGURIDAD Y DE CONSTRUCCIÓN,códigos_de_seguridad_y_de_construcción,text,Text Input,False,,es,CÓDIGOS DE SEGURIDAD Y DE CONSTRUCCIÓN: El cliente,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
TERMS_235beb_derechos_de_propieda,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,terms_and_conditions,DERECHOS DE PROPIEDAD,derechos_de_propiedad,text,Text Input,False,,es,DERECHOS DE PROPIEDAD: El cliente declara que tiene derecho a,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
TERMS_7af98d_elegibilidad,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,terms_and_conditions,ELEGIBILIDAD,elegibilidad,text,Text Input,False,,es,ELEGIBILIDAD: Los incentivos están disponibles para clientes que,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
MISC_a38dfc_electricidad,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,other,Electricidad,electricidad,text,Text Input,False,,es,Electricidad: PGE Pacific Power Otro,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
MISC_ead872_esta_vivienda_está,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,other,Esta vivienda está,esta_vivienda_está,text,Text Input,False,,es,"Esta vivienda está: Ocupada por el dueño Alquilad a, soy el propietario*","037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
FIN_a9bf99_monto_del_incentivo,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,financial_information,MONTO DEL INCENTIVO,monto_del_incentivo,text,Text Input,False,,es,MONTO DEL INCENTIVO: El monto del incentivo no puede ser mayor,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
FIN_ce14bf_pago,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,financial_information,PAGO,pago,text,Text Input,False,,es,PAGO: Los incentivos se pagarán luego de: (i) completar y/o instalar,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
MISC_07668e_productos_elegibles,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,other,PRODUCTOS ELEGIBLES,productos_elegibles,text,Text Input,False,,es,PRODUCTOS ELEGIBLES: Los productos deben cumplir con las,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
MISC_4db981_prueba_de_compra,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,other,PRUEBA DE COMPRA,prueba_de_compra,text,Text Input,False,,es,PRUEBA DE COMPRA: Las facturas que acompañen a esta solicitud,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
MISC_9d8b48_revelación_de_inform,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,other,REVELACIÓN DE INFORMACIÓN,revelación_de_información,text,Text Input,False,,es,REVELACIÓN DE INFORMACIÓN: El cliente acepta que Energy,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
MISC_04cec9_solicitud,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,other,SOLICITUD,solicitud,text,Text Input,False,,es,SOLICITUD: Esta solicitud y toda la documentación adicional,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
UTIL_344e15_servicio_de_gas,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,utility_information,Servicio de gas,servicio_de_gas,text,Text Input,False,,es,Servicio de gas: NW Natural Cascade Natural Gas Avista Otro,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
MISC_a52d1e_verificación_de_cali,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,other,VERIFICACIÓN DE CALIDAD DE MANO DE OBRA,verificación_de_calidad_de_mano_de_obra,text,Text Input,False,,es,VERIFICACIÓN DE CALIDAD DE MANO DE OBRA: Antes de pagar,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
MISC_f12849_son,CPF-320-WATER-HEATING-INCENTIVE-ES,320C-WH-ES,other,son,son,text,Text Input,False,,es,son: (i) Clientes de servicios de electricidad para viviendas de Oregón,"037_Incentivos de calentamiento de agua de vivienda, instalado por contratista–Formulario 320C-WH-ES (PDF).pdf"
PROC_740696_review,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,process_instructions,1. Review,review,text,Text Input,False,,en,"1. Review: Customer and Contractor review customer,","038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
CUST_c23573_customer_completes,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,customer_information,2. Customer completes,customer_completes,text,Text Input,False,,en,2. Customer completes: Customer Information and,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
CNTR_656663_contractor_completes,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,contractor_information,3. Contractor completes,contractor_completes,text,Text Input,False,,en,3. Contractor completes: Equipment Information and,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
PROC_fc02aa_sign,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,process_instructions,4. Sign,sign,text,Text Input,False,,en,4. Sign: Customer and Contractor sign form.,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
PROC_a4f3fc_submit,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,process_instructions,5. Submit,submit,text,Text Input,False,,en,5. Submit: application and documentation to,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
MISC_8d9090_access_and_evaluatio,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,other,ACCESS AND EVALUATION,access_and_evaluation,text,Text Input,False,,en,ACCESS AND EVALUATION: Energy Trust and/or its,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
MISC_2664cf_application,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,other,APPLICATION,application,text,Text Input,False,,en,APPLICATION: This application and any required additional,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
CNTR_9d417a_contractor_authoriza,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,contractor_information,CONTRACTOR AUTHORIZATION,contractor_authorization,text,Text Input,False,,en,CONTRACTOR AUTHORIZATION: The person signing this,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
CUST_d04ef2_customer_authorizati,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,customer_information,CUSTOMER AUTHORIZATION,customer_authorization,text,Text Input,False,,en,CUSTOMER AUTHORIZATION: The person signing this,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
AUTH_CNTR_a54f56_contractor_signature,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,contractor_authorization,Contractor Name and Signature,contractor_signature,signature,Signature,False,signature_required,en,"Form 320C -WX v2025.3 250922 ―Page 2 of 5 Upgrade types and incentives subject to change. Do not use this form for work completed after December 31, 2025 . Contractor Name and Signature By sig","038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
AUTH_CUST_a0f68a_customer_signature,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,customer_authorization,Customer Name and Signature,customer_signature,signature,Signature,False,signature_required,en,"Customer Name and Signature By signing below, I have read, understand, and agree to the Terms and Conditions ( page 3) of this application.  Customer signature","038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
MISC_bfb515_eligible_products,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,other,ELIGIBLE PRODUCTS,eligible_products,text,Text Input,False,,en,ELIGIBLE PRODUCTS: Products must meet Energy Trust,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
MISC_bea144_energy_information_r,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,other,ENERGY INFORMATION RELEASE,energy_information_release,text,Text Input,False,,en,ENERGY INFORMATION RELEASE : Customer authorizes,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
FIN_06561e_incentive_amount,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,financial_information,INCENTIVE AMOUNT,incentive_amount,text,Text Input,False,,en,INCENTIVE AMOUNT: Incentive amount cannot exceed total,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
MISC_a1b866_information_release,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,other,INFORMATION RELEASE,information_release,text,Text Input,False,,en,INFORMATION RELEASE: Customer agrees that,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
MISC_f6dc2b_no_endorsement,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,other,NO ENDORSEMENT,no_endorsement,text,Text Input,False,,en,NO ENDORSEMENT: Energy Trust does not endorse any,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
FIN_64b96f_payment,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,financial_information,PAYMENT,payment,text,Text Input,False,,en,PAYMENT: Incentives will be paid after: (i) completion and/or,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
MISC_9407d9_proof_of_purchase,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,other,PROOF OF PURCHASE,proof_of_purchase,text,Text Input,False,,en,PROOF OF PURCHASE: The invoice documentation,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
TERMS_469f41_property_rights,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,terms_and_conditions,PROPERTY RIGHTS,property_rights,text,Text Input,False,,en,PROPERTY RIGHTS: Customer represents that Customer has,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
MISC_ed7e17_safety_and_building_,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,other,SAFETY AND BUILDING CODES,safety_and_building_codes,percentage,Text Input,False,,en,"SAFETY AND BUILDING CODES: Customer represents that,","038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
TERMS_df5d80_tax_liability,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,terms_and_conditions,TAX LIABILITY,tax_liability,text,Text Input,False,,en,TAX LIABILITY: Energy Trust is not responsible for any tax,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
MISC_9404a2_work_quality_verific,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,other,WORK QUALITY VERIFICATION,work_quality_verification,text,Text Input,False,,en,WORK QUALITY VERIFICATION: Prior to any payment of,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
FIN_d29f2d_yes_instant_incentiv,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,financial_information,"Yes, instant incentive amount listed on invoice",yes_instant_incentive_amount_listed_on_invoice,currency,Text Input,False,positive_number,en,"Yes, instant incentive amount listed on invoice: $","038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
TERMS_507f34_in_this_application_,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,terms_and_conditions,in this application. DISCLAIMER/NO LIABILITY,in_this_application_disclaimerno_liability,text,Text Input,False,,en,"in this application. DISCLAIMER/NO LIABILITY: Customer understands that,","038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
CNTR_bd7f7d_the_documentation_ac,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,contractor_information,the documentation accompanying this application,the_documentation_accompanying_this_application,text,Text Input,False,,en,the documentation accompanying this application: (i) all,"038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
AUTH_CNTR_a54f56_contractor_signature,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,contractor_authorization, Contractor signature,contractor_signature,signature,Signature,False,signature_required,en,"Contractor Name and Signature By signing below, I have read, understand, and agree to the Terms and Conditions ( page 3) of this application.  Contractor signature  Full n ame (please print","038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
AUTH_CUST_a0f68a_customer_signature,CPF-320-WEATHERIZATION-INCENTIVE,320C-WX,customer_authorization, Customer signature,customer_signature,signature,Signature,False,signature_required,en,"Customer Name and Signature By signing below, I have read, understand, and agree to the Terms and Conditions ( page 3) of this application.  Customer signature  Full n ame (please print and","038_Weatherization, Contractor Installed_ Form 320C-WX (PDF).pdf"
AUTH_CNTR_a54f56_contractor_signature,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,contractor_authorization,Contractor Name and Signature,contractor_signature,signature,Signature,False,signature_required,es,"Customer email address (application status updates are sent via email) Nombre y firma del contratista Contractor Name and Signature Con su firma, el contratista certifica que esta solicitud y l","039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
AUTH_CNTR_a54f56_contractor_signature,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,contractor_authorization,Contractor signature Full name (please print) Date,contractor_signature,signature,Signature,False,signature_required,es,Firma del contratista Nombre completo (en letra de molde) Fecha Contractor signature Full name (please print) Date Empresa del contratist a N.° de O,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
AUTH_CUST_a0f68a_customer_signature,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,customer_authorization,Customer Name and Signature,customer_signature,signature,Signature,False,signature_required,es,"No use este formulario para obras terminadas después del 31 de diciembre de 2023 . Nombre y firma del cliente Customer Name and Signature Con su firma, el cliente acepta los términos y condicion","039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
AUTH_CUST_a0f68a_customer_signature,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,customer_authorization,Customer signature Full name Date,customer_signature,signature,Signature,False,signature_required,es,Firma del cliente Nombre completo (escriba en letra de molde y use el mismo nombre que figura en la factura) Fecha Customer signature Full name Date Correo ele,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_b8ec2f_códigos_de_seguridad,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,other,CÓDIGOS DE SEGURIDAD Y DE CONSTRUCCIÓN,códigos_de_seguridad_y_de_construcción,text,Text Input,False,,es,CÓDIGOS DE SEGURIDAD Y DE CONSTRUCCIÓN: El Cliente,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
TERMS_235beb_derechos_de_propieda,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,terms_and_conditions,DERECHOS DE PROPIEDAD,derechos_de_propiedad,text,Text Input,False,,es,DERECHOS DE PROPIEDAD: El cliente declara que tiene derecho a,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
TERMS_7af98d_elegibilidad,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,terms_and_conditions,ELEGIBILIDAD,elegibilidad,text,Text Input,False,,es,ELEGIBILIDAD: Los incentivos están disponibles para clientes que,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_ead872_esta_vivienda_está,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,other,Esta vivienda está,esta_vivienda_está,text,Text Input,False,,es,"Esta vivienda está: Ocupada por el dueño Alquilada, soy el propietario*","039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
FIN_a9bf99_monto_del_incentivo,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,financial_information,MONTO DEL INCENTIVO,monto_del_incentivo,text,Text Input,False,,es,MONTO DEL INCENTIVO: El monto del incentivo no puede ser mayor,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
FIN_ce14bf_pago,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,financial_information,PAGO,pago,text,Text Input,False,,es,PAGO: Los incentivos se pagarán luego de: (i) completar y/o instalar,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_07668e_productos_elegibles,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,other,PRODUCTOS ELEGIBLES,productos_elegibles,text,Text Input,False,,es,PRODUCTOS ELEGIBLES: Los productos deben cumplir con las,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_4db981_prueba_de_compra,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,other,PRUEBA DE COMPRA,prueba_de_compra,text,Text Input,False,,es,PRUEBA DE COMPRA: Las facturas que acompañen a esta solicitud,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_9d8b48_revelación_de_inform,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,other,REVELACIÓN DE INFORMACIÓN,revelación_de_información,text,Text Input,False,,es,REVELACIÓN DE INFORMACIÓN: El cliente acepta que Energy,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_04cec9_solicitud,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,other,SOLICITUD,solicitud,text,Text Input,False,,es,SOLICITUD: Esta solicitud y toda la documentación adicional,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
UTIL_344e15_servicio_de_gas,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,utility_information,Servicio de gas,servicio_de_gas,text,Text Input,False,,es,Servicio de gas: NW Natural Cascade Natural Gas Avista Otro,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_a52d1e_verificación_de_cali,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,other,VERIFICACIÓN DE CALIDAD DE MANO DE OBRA,verificación_de_calidad_de_mano_de_obra,text,Text Input,False,,es,VERIFICACIÓN DE CALIDAD DE MANO DE OBRA: Antes de pagar,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_8dc55f_identifica_en_la_doc,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,other,identifica en la documentación que acompaña a esta solicitud,identifica_en_la_documentación_que_acompaña_a_esta,text,Text Input,False,,es,identifica en la documentación que acompaña a esta solicitud: (i) todos,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_f12849_son,CPF-320-WEATHERIZATION-INCENTIVE-ES,320C-WX-ES,other,son,son,text,Text Input,False,,es,son: (i) Clientes de servicios de electricidad para viviendas de Oregón,"039_Incentivos de impermeabilización de viviendas,  instalación por contratista–Formulario 320C-WX-ES (PDF).pdf"
MISC_9d5526_acceso_y_evaluación,CPF-320-PROJECT-DETAILS,320CPF,other,ACCESO Y EVALUACIÓN,acceso_y_evaluación,text,Text Input,False,,es,ACCESO Y EVALUACIÓN: Energy Trust y/o sus representantes,014_HES_FM0320CPF_ES.pdf
MISC_8d9090_access_and_evaluatio,CPF-320-PROJECT-DETAILS,320CPF,other,ACCESS AND EVALUATION,access_and_evaluation,text,Text Input,False,,en,ACCESS AND EVALUATION: Energy Trust and/or its,013_HES_FM0320CPF.pdf
MISC_8c31c4_ahri_certificate_num,CPF-320-PROJECT-DETAILS,320CPF,other,AHRI Certificate Number,ahri_certificate_number,text,Text Input,False,,en,AHRI Certificate Number: Installed Cost $:,013_HES_FM0320CPF.pdf
MISC_2664cf_application,CPF-320-PROJECT-DETAILS,320CPF,other,APPLICATION,application,text,Text Input,False,,en,APPLICATION: This application and any required additional,013_HES_FM0320CPF.pdf
TERMS_b686b7_autorización,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,AUTORIZACIÓN,autorización,text,Text Input,False,,es,"AUTORIZACIÓN: Esta autorización se debe llenar por completo,",014_HES_FM0320CPF_ES.pdf
CUST_a38745_customer,CPF-320-PROJECT-DETAILS,320CPF,customer_information,CUSTOMER,customer,text,Text Input,False,,en,CUSTOMER: The person signing this form is signing on behalf of,013_HES_FM0320CPF.pdf
CUST_d2c1f3_customer_notificatio,CPF-320-PROJECT-DETAILS,320CPF,customer_information,CUSTOMER NOTIFICATION,customer_notification,text,Text Input,False,,en,CUSTOMER NOTIFICATION: Participating Organization will,013_HES_FM0320CPF.pdf
AUTH_CNTR_a54f56_contractor_signature,CPF-320-PROJECT-DETAILS,320CPF,contractor_authorization,Contractor Name and Signature,contractor_signature,signature,Signature,False,signature_required,en,"Participating Organization company name Install date Contractor Name and Signature By signing below, Contractor certifies that this application and all accompanying documentation is complet",013_HES_FM0320CPF.pdf
CNTR_9fd3de_contractor_after,CPF-320-PROJECT-DETAILS,320CPF,contractor_information,Contractor after,contractor_after,text,Text Input,False,,en,Contractor after: (i) completion and or installation of the energy,013_HES_FM0320CPF.pdf
AUTH_CNTR_a54f56_contractor_signature,CPF-320-PROJECT-DETAILS,320CPF,contractor_authorization,Contractor signature Full name (please print) Date,contractor_signature,signature,Signature,False,signature_required,en,must comply with the Residential Specifications Manual and all other Energy Trust program requirements. Contractor signature Full name (please print) Date,013_HES_FM0320CPF.pdf
AUTH_CNTR_a54f56_contractor_signature,CPF-320-PROJECT-DETAILS,320CPF,contractor_authorization,Contractor signatures,contractor_signature,signature,Signature,False,signature_required,en,• Customer signature • Participating Organization or Contractor signatures • Invoices billing the customer for purchase and installation marked,013_HES_FM0320CPF.pdf
AUTH_CUST_a0f68a_customer_signature,CPF-320-PROJECT-DETAILS,320CPF,customer_authorization,Customer Name and Signature,customer_signature,signature,Signature,False,signature_required,en,upgrades that meet Energy Trust requirements to the Participating Organization or Contractor named below. Energy Trust may deny funding for any energy upgrades that do not meet Energy Trust requir,013_HES_FM0320CPF.pdf
AUTH_CUST_a0f68a_customer_signature,CPF-320-PROJECT-DETAILS,320CPF,customer_authorization,Customer signature Full name (please print and use same name as on invoice) Date,customer_signature,signature,Signature,False,signature_required,en,for all Energy Trust funding that is available for the energy -saving upgrades indicated on this application . Customer signature Full name (please print and use same name as on in,013_HES_FM0320CPF.pdf
TERMS_a267d0_disclaimer_no_liabil,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,DISCLAIMER / NO LIABILITY,disclaimer_no_liability,text,Text Input,False,,en,"DISCLAIMER / NO LIABILITY: Customer understands that,",013_HES_FM0320CPF.pdf
SPEC_e59bef_ecm_yes_no_afue,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,ECM? Yes No AFUE,ecm_yes_no_afue,number,Text Input,False,range:70-100,en,ECM? Yes No AFUE: % Installed Cost: $,013_HES_FM0320CPF.pdf
TERMS_7af98d_elegibilidad,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,ELEGIBILIDAD,elegibilidad,text,Text Input,False,,es,ELEGIBILIDAD: Los fondos están disponibles para los clientes,014_HES_FM0320CPF_ES.pdf
TERMS_bcaf16_eligibility,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,ELIGIBILITY,eligibility,text,Text Input,False,,en,ELIGIBILITY: Funding is available to detached single-family,013_HES_FM0320CPF.pdf
MISC_bea144_energy_information_r,CPF-320-PROJECT-DETAILS,320CPF,other,ENERGY INFORMATION RELEASE,energy_information_release,text,Text Input,False,,en,ENERGY INFORMATION RELEASE : Customer authorizes,013_HES_FM0320CPF.pdf
TERMS_47a07c_exención_de_responsa,CPF-320-PROJECT-DETAILS,320CPF,terms_and_conditions,EXENCIÓN DE RESPONSABILIDAD,exención_de_responsabilidad,text,Text Input,False,,es,EXENCIÓN DE RESPONSABILIDAD: El cliente entiende que,014_HES_FM0320CPF_ES.pdf
UTIL_f56ef6_electric_utility,CPF-320-PROJECT-DETAILS,320CPF,utility_information,Electric utility,electric_utility,text,Text Input,False,,en,Electric utility: PGE Pacific Power Other,013_HES_FM0320CPF.pdf
FIN_8c7bbd_funding_amount,CPF-320-PROJECT-DETAILS,320CPF,financial_information,FUNDING AMOUNT,funding_amount,text,Text Input,False,,en,FUNDING AMOUNT: Funding amount cannot exceed total cost,013_HES_FM0320CPF.pdf
UTIL_353a38_gas_utility,CPF-320-PROJECT-DETAILS,320CPF,utility_information,Gas utility,gas_utility,text,Text Input,False,,en,Gas utility: NW Natural Cascade Natural Gas Avista Other,013_HES_FM0320CPF.pdf
SPEC_59dd35_hspf2,CPF-320-PROJECT-DETAILS,320CPF,technical_specifications,HSPF2,hspf2,number,Text Input,False,range:7.0-10.0,en,HSPF2: EER2: SEER2:,013_HES_FM0320CPF.pdf
MISC_a1b866_information_release,CPF-320-PROJECT-DETAILS,320CPF,other,INFORMATION RELEASE,information_release,text,Text Input,False,,en,INFORMATION RELEASE: Customer agrees that Energy Trust,013_HES_FM0320CPF.pdf
MISC_325dd7_instructions_for_sig,CPF-320-PROJECT-DETAILS,320CPF,other,Instructions for Signatures,instructions_for_signatures,signature,Signature,False,signature_required,en,PCEF: ODOE: OHCS: Other: No additional funding Instructions for Signatures Customer Customer is required to sign this form. Participating,013_HES_FM0320CPF.pdf
MISC_21be87_lockout_temperature,CPF-320-PROJECT-DETAILS,320CPF,other,Lockout temperature,lockout_temperature,number,Text Input,False,,en,Lockout temperature: º F Installed Cost $,013_HES_FM0320CPF.pdf
MISC_f0fd1b_monto_de_los_fondos,CPF-320-PROJECT-DETAILS,320CPF,other,MONTO DE LOS FONDOS,monto_de_los_fondos,text,Text Input,False,,es,MONTO DE LOS FONDOS: El monto de los fondos no puede ser,014_HES_FM0320CPF_ES.pdf
