field_id,form_id,form_number,field_category,field_name,normalized_name,data_type,field_type,required,validation_rules,language,context,document_source
CNTR_6d114e_contractor_invoice_p,CPF-Unknown,Unknown,contractor_information,Contractor Invoice Preparation,contractor_invoice_preparation,text,Text Input,False,,en,Contractor Invoice Preparation: Scenario 1,007_CPF-Onboarding-PPT.pdf
MISC_c447e8_donde_n_es_un_factor,CPF-Unknown,Unknown,other,Donde N es un factor de correlación,donde_n_es_un_factor_de_correlación,text,Text Input,False,,en,Donde N es un factor de correlación: N = C x H x S,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_2b01e4_earth_advantage_onli,CPF-Unknown,Unknown,other,Earth Advantage Online Training,earth_advantage_online_training,boolean,Checkbox,False,,en,☐ Earth Advantage Online Training,008_CPF_Onboarding_Checklist.pdf
MISC_2c5764_efficient_work,CPF-Unknown,Unknown,other,Efficient work,efficient_work,text,Text Input,False,,en,Efficient work: Work that ensures a customer’s investment will yield an expected return.,007_2025 Quality Management Policy (PDF).pdf
MISC_b41f95_enrolled_community_p,CPF-Unknown,Unknown,other,Enrolled Community Partner Organization Completes Energy Upgrade Installs,enrolled_community_partner_organization_completes_,boolean,Checkbox,False,,en,N/A ☐ Enrolled Community Partner Organization Completes Energy Upgrade Installs,008_CPF_Onboarding_Checklist.pdf
MISC_b41f95_enrolled_community_p,CPF-Unknown,Unknown,other,Enrolled Community Partner Organization Completes Home Energy Assessments,enrolled_community_partner_organization_completes_,boolean,Checkbox,False,,en,N/A ☐ Enrolled Community Partner Organization Completes Home Energy Assessments,008_CPF_Onboarding_Checklist.pdf
MISC_2860de_example,CPF-Unknown,Unknown,other,Example,example,text,Text Input,False,,en,Example: Co -hosted webinar or,007_CPF-Onboarding-PPT.pdf
MISC_9b82e6_exterior_walls,CPF-Unknown,Unknown,other,Exterior walls,exterior_walls,text,Text Input,False,,en,Exterior walls: ¨ Penetrations ¨ Baseboards ¨ Sill plates,005_2025 Specifications manual (PDF).pdf
MISC_c00943_fiberglass_loose_fil,CPF-Unknown,Unknown,other,Fiberglass loose fill 2.3 Colors,fiberglass_loose_fill_23_colors,text,Text Input,False,,en,Fiberglass loose fill 2.3 Colors: pink/white/yellow,005_2025 Specifications manual (PDF).pdf
MISC_02cb39_for_example,CPF-Unknown,Unknown,other,For example,for_example,text,Text Input,False,,en,"For example: 14.5"" x 3"" vent with a 1/8 "" mesh = 0.24 sq. ft. NFA",005_2025 Specifications manual (PDF).pdf
MISC_bcedd7_formoptional,CPF-Unknown,Unknown,other,FormOptional,formoptional,text,Text Input,False,,en,FormOptional: DHP,007_CPF-Onboarding-PPT.pdf
MISC_9f0486_hea_training_present,CPF-Unknown,Unknown,other,HEA Training Presentation (as needed),hea_training_presentation_as_needed,boolean,Checkbox,False,,en,☐ HEA Training Presentation (as needed),008_CPF_Onboarding_Checklist.pdf
MISC_862483_heas,CPF-Unknown,Unknown,other,HEAs,heas,text,Text Input,False,,en,HEAs: Required Paperwork Overview,007_CPF-Onboarding-PPT.pdf
MISC_118629_homes_must_be_servic,CPF-Unknown,Unknown,other,Homes must be serviced by,homes_must_be_serviced_by,text,Text Input,False,,en,"Homes must be serviced by: Pacific Power, PGE, Cascade",007_CPF-Onboarding-PPT.pdf
MISC_ac81dc_illustration_dp_11b,CPF-Unknown,Unknown,other,ILLUSTRATION DP 1.1B,illustration_dp_11b,text,Text Input,False,,en,ILLUSTRATION DP 1.1B: DHP-APPROVED LOCATION IN A MULTI-STORY HOME,005_2025 Specifications manual (PDF).pdf
MISC_081477_ilustración_dp_11b,CPF-Unknown,Unknown,other,ILUSTRACIÓN DP 1.1B,ilustración_dp_11b,text,Text Input,False,,en,ILUSTRACIÓN DP 1.1B: EJEMPLO DE UBICACIÓN APROBADA PARA BOMBA DE CALOR,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_6f210a_intended_audience,CPF-Unknown,Unknown,other,Intended Audience,intended_audience,text,Text Input,False,,en,Intended Audience: Organizations enrolling in Community Partner Funding,008_CPF_Onboarding_Checklist.pdf
MISC_795c3b_knee_walls,CPF-Unknown,Unknown,other,Knee walls,knee_walls,text,Text Input,False,,en,Knee walls: ¨ Joist cavities ¨ Built-ins ¨ Access doors/hatches,005_2025 Specifications manual (PDF).pdf
MISC_042fad_macasas_prefabricada,CPF-Unknown,Unknown,other,MA—CASAS PREFABRICADAS,macasas_prefabricadas,text,Text Input,False,,en,MA—CASAS PREFABRICADAS: ESPECIFICACIONES GENERALES ............................. 27,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_e5ceb2_mamanufactured_homes,CPF-Unknown,Unknown,other,MA—MANUFACTURED HOMES,mamanufactured_homes,text,Text Input,False,,en,MA—MANUFACTURED HOMES: COMBUSTION SAFETY PROTOCOLS .................................. 32,005_2025 Specifications manual (PDF).pdf
MISC_230220_mejores_prácticas,CPF-Unknown,Unknown,other,MEJORES PRÁCTICAS,mejores_prácticas,text,Text Input,False,,en,MEJORES PRÁCTICAS: SELLADO DEL AIRE,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_932cab_muretes,CPF-Unknown,Unknown,other,Muretes,muretes,text,Text Input,False,,en,Muretes: ¨ Cavidades de viguetas ¨ Empotrados ¨ Puertas de acceso/ escotillas,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_db065f_nombre,CPF-Unknown,Unknown,other,Nombre,nombre,text,Text Input,False,,es,Nombre: Firma: Fecha:,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_e87926_onboarding_300_cpf,CPF-Unknown,Unknown,other,Onboarding ☐ 300 CPF,onboarding_300_cpf,text,Text Input,False,,en,Onboarding ☐ 300 CPF: Customer Authorization,008_CPF_Onboarding_Checklist.pdf
MISC_debd17_organization_complet,CPF-Unknown,Unknown,other,Organization Completes Program Enrollment,organization_completes_program_enrollment,boolean,Checkbox,False,,en,N/A ☐ Organization Completes Program Enrollment,008_CPF_Onboarding_Checklist.pdf
MISC_50a938_parte_1,CPF-Unknown,Unknown,other,PARTE 1,parte_1,text,Text Input,False,,en,PARTE 1: MEJORAS DE EFICIENCIA ENERGÉTICA .............................................. 14,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_af5e6d_paredes_exteriores,CPF-Unknown,Unknown,other,Paredes exteriores,paredes_exteriores,text,Text Input,False,,en,Paredes exteriores: ¨ Penetraciones ¨ Zócalos ¨ Placas de umbral,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_6101f6_paso_1,CPF-Unknown,Unknown,other,Paso 1,paso_1,text,Text Input,False,,en,Paso 1: Visita [organizationwebsite.com] o llama al [###.###.####] para ver,018_CPF-Home-Energy-Assessment-Flyer-Template.pdf
MISC_a85b18_paso_2,CPF-Unknown,Unknown,other,Paso 2,paso_2,text,Text Input,False,,en,Paso 2: Un asesor de energía del hogar de [Participating Organization] visitará tu,018_CPF-Home-Energy-Assessment-Flyer-Template.pdf
MISC_23c42c_paso_3,CPF-Unknown,Unknown,other,Paso 3,paso_3,text,Text Input,False,,en,Paso 3: [Participating Organization] puede conectarte con contratistas confiables,018_CPF-Home-Energy-Assessment-Flyer-Template.pdf
MISC_53f2c5_paso_4,CPF-Unknown,Unknown,other,Paso 4,paso_4,text,Text Input,False,,en,Paso 4: [Participating Organization] obtendrá acceso a los descuentos de,018_CPF-Home-Energy-Assessment-Flyer-Template.pdf
MISC_c051a4_por_ejemplo,CPF-Unknown,Unknown,other,Por ejemplo,por_ejemplo,text,Text Input,False,,en,"Por ejemplo: 14.5"" x 3"" respiradero con malla de 1/8"" = 0.24 pies cuadrados de NFA",006_Manual de Especificaciones 2025 (PDF).pdf
MISC_7a6a89_print_name,CPF-Unknown,Unknown,other,Print Name,print_name,text,Text Input,False,,en,Print Name: Signature: Date:,005_2025 Specifications manual (PDF).pdf
MISC_80cd42_date,CPF-Unknown,Unknown,other,Print Name: Signature: Date:,date,signature,Signature,False,signature_required,en,Print Name: Signature: Date: 27MA—MANUFACTURED HOMES: GENERAL SPECIFICATIONS,005_2025 Specifications manual (PDF).pdf
MISC_624258_program_partner_cont,CPF-Unknown,Unknown,other,Program Partner Contract Discussion (optional),program_partner_contract_discussion_optional,boolean,Checkbox,False,,en,☐ Program Partner Contract Discussion (optional),008_CPF_Onboarding_Checklist.pdf
MISC_280d8a_quality,CPF-Unknown,Unknown,other,Quality,quality,text,Text Input,False,,en,Quality: Doing work to agreed-upon standards and requirements.,007_2025 Quality Management Policy (PDF).pdf
MISC_119534_questionnairetip,CPF-Unknown,Unknown,other,QuestionnaireTip,questionnairetip,text,Text Input,False,,en,QuestionnaireTip: Use the Adobe,007_CPF-Onboarding-PPT.pdf
MISC_66db5a_quick_review,CPF-Unknown,Unknown,other,Quick Review,quick_review,text,Text Input,False,,en,Quick Review: Typical CPF Project,007_CPF-Onboarding-PPT.pdf
MISC_ada229_relleno_suelto_de_fi,CPF-Unknown,Unknown,other,Relleno suelto de fibra de vidrio 2.3 Colores,relleno_suelto_de_fibra_de_vidrio_23_colores,text,Text Input,False,,en,Relleno suelto de fibra de vidrio 2.3 Colores: rosa/blanco/amarillo,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_e0a74b_reminder,CPF-Unknown,Unknown,other,Reminder,reminder,text,Text Input,False,,en,Reminder: Project costs cannot exceed the following,007_CPF-Onboarding-PPT.pdf
MISC_083ed6_rule_of_thumb,CPF-Unknown,Unknown,other,Rule of thumb,rule_of_thumb,text,Text Input,False,,en,Rule of thumb: half of the opening size = NFA,005_2025 Specifications manual (PDF).pdf
MISC_538f2d_si_no,CPF-Unknown,Unknown,other,SI NO,si_no,text,Text Input,False,,en,SI NO: Añada tapajuntas en,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_d5bdb5_table_1,CPF-Unknown,Unknown,other,Table 1,table_1,text,Text Input,False,,en,Table 1: No-Cost Income Guidelines – 2023 Oregon 60% State Median Income,009_No-Cost-Heat-Pump-Reference-Guide.pdf
MISC_b32293_table_2,CPF-Unknown,Unknown,other,Table 2,table_2,text,Text Input,False,,en,Table 2: No -Cost HP Incentives,009_No-Cost-Heat-Pump-Reference-Guide.pdf
MISC_4d88f2_target_audience,CPF-Unknown,Unknown,other,Target Audience,target_audience,text,Text Input,False,,en,Target Audience: Pacific Power and Portland General Electric customers who :,009_No-Cost-Heat-Pump-Reference-Guide.pdf
CNTR_4890ae_date,CPF-Unknown,Unknown,contractor_information,Trade Ally/Contractor Representative Signature Date,date,signature,Signature,False,signature_required,en,"be subject to disciplinary policies and procedures. To receive incentives, all work must comply with the Home Retrofit Specifications Manual and program incentive guides found on Energy Trust’s we",015_HES_FM_WindowsAddendum.pdf
AUTH_CNTR_a54f56_contractor_signature,CPF-Unknown,Unknown,contractor_authorization,Trade Ally/Contractor Signature,contractor_signature,signature,Signature,False,signature_required,en,"Non-Standard Shape Window Information Quantity Manufacturer Series/Model Shape Measurements U-value Trade Ally/Contractor Signature By signing below, Trade Ally/Contractor certifies that this a",015_HES_FM_WindowsAddendum.pdf
MISC_eb800a_un_10d,CPF-Unknown,Unknown,other,UN 1.0d,un_10d,text,Text Input,False,,en,"UN 1.0d: Un voladizo (o cobertura). Solo se requiere el área ""a"" para cumplir con la Sección UN.",006_Manual de Especificaciones 2025 (PDF).pdf
EQUIP_51f505_unaislamiento_en_el_,CPF-Unknown,Unknown,equipment_information,UN—AISLAMIENTO EN EL SUBSUELO,unaislamiento_en_el_subsuelo,text,Text Input,False,,es,UN—AISLAMIENTO EN EL SUBSUELO: INSTALACIÓN ................................................... 41,006_Manual de Especificaciones 2025 (PDF).pdf
EQUIP_cc604c_ventanas_y_puertas,CPF-Unknown,Unknown,equipment_information,Ventanas y Puertas,ventanas_y_puertas,text,Text Input,False,,es,Ventanas y Puertas: ¨ Moldura de ventana ¨ Burletes ¨ Burletes de puertas,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_19a0e0_ventilation,CPF-Unknown,Unknown,other,Ventilation,ventilation,text,Text Input,False,,en,Ventilation: Sizing,007_2025 Quality Management Policy (PDF).pdf
MISC_140c31_vigueta_de_banda,CPF-Unknown,Unknown,other,Vigueta de banda,vigueta_de_banda,text,Text Input,False,,en,Vigueta de banda: ¨ Entre pisos ¨ Penetraciones,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_ae250d_where_n_is_a_correla,CPF-Unknown,Unknown,other,Where N is a correlation factor,where_n_is_a_correlation_factor,text,Text Input,False,,en,Where N is a correlation factor: N = C x H x S,005_2025 Specifications manual (PDF).pdf
EQUIP_ca7bdc_windows_and_doors,CPF-Unknown,Unknown,equipment_information,Windows and doors,windows_and_doors,text,Text Input,False,,en,Windows and doors: ¨ Window trim ¨ Weatherstripping ¨ Door sweeps,005_2025 Specifications manual (PDF).pdf
MISC_9af88a_al_vapor_ejemplo,CPF-Unknown,Unknown,other,al vapor (ejemplo,al_vapor_ejemplo,text,Text Input,False,,en,al vapor (ejemplo: placa,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_c9d48c_cproof_of_uvalue,CPF-Unknown,Unknown,other,c.Proof of U-value,cproof_of_uvalue,text,Text Input,False,,en,c.Proof of U-value: Attach copies of the NFRC stickers for all windows installed OR the window,004_Enhanced CPF Windows Summary (PDF).pdf
MISC_a11cce_dproof_of_size,CPF-Unknown,Unknown,other,d.Proof of size,dproof_of_size,text,Text Input,False,,en,d.Proof of size: Attach an itemized invoice showing window dimensions and U-Value from,004_Enhanced CPF Windows Summary (PDF).pdf
AUTH_CUST_a0f68a_customer_signature,CPF-Unknown,Unknown,customer_authorization,"form with customer signatures.7. Client Follow- UpCP assesses satisfaction,",customer_signature,signature,Signature,False,signature_required,en,"CP submits project paperwork to Energy Trust for approval and reimbursement of incentives. Example: CP submits 320CPF form with customer signatures.7. Client Follow- UpCP assesses satisfaction, prom",007_CPF-Onboarding-PPT.pdf
MISC_5c0a64_hours_step_4,CPF-Unknown,Unknown,other,hours ☐ Step 4,hours_step_4,text,Text Input,False,,en,hours ☐ Step 4: CPF Energy Upgrades Onboarding,008_CPF_Onboarding_Checklist.pdf
CUST_8ab668_information_customer,CPF-Unknown,Unknown,customer_information,"information, customer and organization signatures",information_customer_and_organization_signatures,signature,Signature,False,signature_required,en,"Onboarding ☐ 300 CPF: Customer Authorization - Required for each CPF project, collects home energy information, customer and organization signatures ☐ HEA Training Presentation (as needed)",008_CPF_Onboarding_Checklist.pdf
MISC_b34e87_inverso_de_valorr,CPF-Unknown,Unknown,other,inverso de Valor-R,inverso_de_valorr,text,Text Input,False,,en,inverso de Valor-R: (U = 1 / R).,006_Manual de Especificaciones 2025 (PDF).pdf
MISC_90c3af_minutes_step_1,CPF-Unknown,Unknown,other,minutes ☐ Step 1,minutes_step_1,text,Text Input,False,,en,minutes ☐ Step 1: Initial Outreach Meeting,008_CPF_Onboarding_Checklist.pdf
SPEC_2f9de8_manufacturer,CPF-Unknown,Unknown,technical_specifications,setting recommended by unit manufacturer when available. Indoor Configuration,manufacturer,text,Text Input,False,,en,setting recommended by unit manufacturer when available. Indoor Configuration: Eligible,002_Residential Ductless and Ducted Heat Pump Program Incentive guide.pdf
MISC_af2a1b_setting_please_note,CPF-Unknown,Unknown,other,setting. (Please note,setting_please_note,text,Text Input,False,,en,setting. (Please note: the operation mode is different from the fan speed.),005_2025 Specifications manual (PDF).pdf
MISC_546702_signature_may_be_omi,CPF-Unknown,Unknown,other,signature may be omitted if a Home Energy Assessment was completed.,signature_may_be_omitted_if_a_home_energy_assessme,signature,Signature,False,signature_required,en,"•The Participating Organization OR the Contractor must also sign •If a Contractor is completing this form, the Participation Organization signature may be omitted if a Home Energy Assessment was comp",007_CPF-Onboarding-PPT.pdf
MISC_d15275__building_durability,CPF-Unknown,Unknown,other,• Building Durability,_building_durability,text,Text Input,False,,en,• Building Durability: Missing or improperly installed baffles on eave vents (attic insulation).,007_2025 Quality Management Policy (PDF).pdf
MISC_e28f06__environmental_prote,CPF-Unknown,Unknown,other,• Environmental Protection Agency (EPA),_environmental_protection_agency_epa,text,Text Input,False,,en,• Environmental Protection Agency (EPA): https:/ /www.epa.gov/ guidance,005_2025 Specifications manual (PDF).pdf
MISC_747c9d__health_and_safety,CPF-Unknown,Unknown,other,• Health and Safety,_health_and_safety,percentage,Text Input,False,,en,• Health and Safety: Missing carbon monoxide monitor (when measure eligibility criteria apply).,007_2025 Quality Management Policy (PDF).pdf
MISC_a41604__oregon_department_o,CPF-Unknown,Unknown,other,• Oregon Department of Environmental Quality (DEQ),_oregon_department_of_environmental_quality_deq,text,Text Input,False,,en,• Oregon Department of Environmental Quality (DEQ): https:/ /www.oregon.gov/DEQ,005_2025 Specifications manual (PDF).pdf
MISC_f0b7cd__see_also,CPF-Unknown,Unknown,other,• See also,_see_also,text,Text Input,False,,en,• See also: Work Quality Verification,007_2025 Quality Management Policy (PDF).pdf
MISC_2f46c5_300_cpf,CPF-Unknown,Unknown,other,•300 CPF,300_cpf,text,Text Input,False,,en,•300 CPF: Customer Authorization Form and Home,007_CPF-Onboarding-PPT.pdf
MISC_eeb12e_300cpf,CPF-Unknown,Unknown,other,•300CPF,300cpf,text,Text Input,False,,en,•300CPF: Customer Authorization & Home Energy Assessment Form,007_CPF-Onboarding-PPT.pdf
MISC_484d9f_320_cpf,CPF-Unknown,Unknown,other,•320 CPF,320_cpf,text,Text Input,False,,en,•320 CPF: CPF Project Details Form,007_CPF-Onboarding-PPT.pdf
MISC_f3bd62_320cpf,CPF-Unknown,Unknown,other,•320CPF,320cpf,text,Text Input,False,,en,•320CPF: CPF Project Details Form,007_CPF-Onboarding-PPT.pdf
MISC_d5f553_email_address,CPF-Unknown,Unknown,other,•Email Subject Line,email_address,email,Text Input,False,email_format,en,•Email Subject Line: Include CP name and site address,007_CPF-Onboarding-PPT.pdf
MISC_5a4b4b_note,CPF-Unknown,Unknown,other,•Note,note,text,Text Input,False,,en,•Note: The ‘Funding Agency Job ID’ only needs to be completed by,007_CPF-Onboarding-PPT.pdf
MISC_e5de45_cpf_project,CPF-Unknown,Unknown,other,•“CPF Project,cpf_project,text,Text Input,False,,en,•“CPF Project: ‘Participating Organization Name’: 100 SW,007_CPF-Onboarding-PPT.pdf
MISC_88d0d7_320_c_pf,CPF-Unknown,Unknown,other,☐ 320 C PF,320_c_pf,text,Text Input,False,,en,☐ 320 C PF: Project Details Form,008_CPF_Onboarding_Checklist.pdf
MISC_ab562e_pi_320,CPF-Unknown,Unknown,other,☐ PI 320,pi_320,text,Text Input,False,,en,☐ PI 320: CPF Program Information Sheet,008_CPF_Onboarding_Checklist.pdf
